IDRSSD,DATE,CITY,STATE,MinorityStatusCode
2877840,6/30/2004,Doraville,GA,A
2877840,9/30/2004,Doraville,GA,A
2877840,12/31/2004,Doraville,GA,A
2877840,3/31/2005,Doraville,GA,A
2877840,6/30/2005,Doraville,GA,A
2877840,9/30/2005,Doraville,GA,A
2877840,12/31/2005,Doraville,GA,A
2877840,3/31/2006,Doraville,GA,A
2877840,6/30/2006,Doraville,GA,A
2877840,9/30/2006,Doraville,GA,A
2877840,12/31/2006,Doraville,GA,A
2877840,3/31/2007,Doraville,GA,A
2877840,6/30/2007,Doraville,GA,A
2877840,9/30/2007,Doraville,GA,A
2877840,12/31/2007,Doraville,GA,A
2877840,3/31/2008,Doraville,GA,A
2877840,6/30/2008,Doraville,GA,A
2877840,9/30/2008,Doraville,GA,A
2877840,12/31/2008,Doraville,GA,A
2877840,3/31/2009,Doraville,GA,A
2877840,6/30/2009,Doraville,GA,A
2877840,9/30/2009,Doraville,GA,A
2877840,12/31/2009,Doraville,GA,A
2877840,3/31/2010,Doraville,GA,A
2877840,6/30/2010,Doraville,GA,A
2877840,9/30/2010,Doraville,GA,A
2877840,12/31/2010,Doraville,GA,A
2877840,3/31/2011,Doraville,GA,A
2877840,6/30/2011,Doraville,GA,A
2877840,9/30/2011,Doraville,GA,A
2877840,12/31/2011,Doraville,GA,A
2877840,3/31/2012,Doraville,GA,A
2877840,6/30/2012,Doraville,GA,A
2877840,9/30/2012,Doraville,GA,A
2877840,12/31/2012,Doraville,GA,A
2877840,3/31/2013,Doraville,GA,A
2877840,6/30/2013,Doraville,GA,A
2877840,9/30/2013,Doraville,GA,A
2877840,12/31/2013,Doraville,GA,A
2877840,3/31/2014,Doraville,GA,A
2877840,6/30/2014,Doraville,GA,A
2877840,9/30/2014,Doraville,GA,A
2877840,12/31/2014,Doraville,GA,A
2877840,3/31/2015,,,
2877840,6/30/2015,,,
2877840,9/30/2015,,,
2877840,12/31/2015,Doraville,GA,A
2877840,3/31/2016,,,
2877840,6/30/2016,,,
2877840,9/30/2016,,,
2877840,12/31/2016,Doraville,GA,A
2877840,3/31/2017,,,
2877840,6/30/2017,,,
2877840,9/30/2017,,,
2913551,6/30/2003,,,
2913551,9/30/2003,,,
2913551,12/31/2003,Greenville,NC,B
2913551,3/31/2004,,,
2913551,6/30/2004,,,
2913551,9/30/2004,,,
2913551,12/31/2004,Greenville,NC,B
2913551,3/31/2005,,,
2913551,6/30/2005,,,
2913551,9/30/2005,,,
2913551,12/31/2005,,,
2914905,12/31/2003,Bridgeport,CT,M
2914905,3/31/2004,Bridgeport,CT,M
2914905,6/30/2004,Bridgeport,CT,M
2914905,9/30/2004,Bridgeport,CT,M
2914905,12/31/2004,Bridgeport,CT,M
2914905,3/31/2005,,,
2914905,6/30/2005,,,
2914905,9/30/2005,Bridgeport,CT,M
2914905,12/31/2005,Bridgeport,CT,M
2914905,3/31/2006,,,
2914905,6/30/2006,,,
2914905,9/30/2006,,,
2914905,12/31/2006,Bridgeport,CT,M
2914905,3/31/2007,,,
2914905,6/30/2007,,,
2914905,9/30/2007,,,
2914905,12/31/2007,Bridgeport,CT,M
2914905,3/31/2008,,,
2914905,6/30/2008,,,
2914905,9/30/2008,,,
2914905,12/31/2008,Bridgeport,CT,M
2914905,3/31/2009,,,
2914905,6/30/2009,,,
2914905,9/30/2009,,,
2914905,12/31/2009,Bridgeport,CT,M
2914905,3/31/2010,,,
2914905,6/30/2010,,,
2914905,9/30/2010,,,
2914905,12/31/2010,Bridgeport,CT,M
2914905,3/31/2011,,,
2914905,6/30/2011,,,
2914905,9/30/2011,,,
2914905,12/31/2011,Bridgeport,CT,M
2914905,3/31/2012,,,
2914905,6/30/2012,,,
2914905,9/30/2012,,,
2914905,12/31/2012,Bridgeport,CT,M
2914905,3/31/2013,,,
2914905,6/30/2013,,,
2942823,12/31/2003,El Paso,TX,H
2942823,3/31/2004,El Paso,TX,H
2942823,6/30/2004,El Paso,TX,H
2942823,9/30/2004,El Paso,TX,H
2942823,12/31/2004,El Paso,TX,H
2942823,3/31/2005,El Paso,TX,H
2942823,6/30/2005,El Paso,TX,H
2942823,9/30/2005,El Paso,TX,H
2942823,12/31/2005,El Paso,TX,H
2942823,3/31/2006,El Paso,TX,H
2942823,6/30/2006,El Paso,TX,H
2942823,9/30/2006,El Paso,TX,H
2942823,12/31/2006,El Paso,TX,H
2942823,3/31/2007,El Paso,TX,H
2942823,6/30/2007,El Paso,TX,H
2942823,9/30/2007,El Paso,TX,H
2942823,12/31/2007,El Paso,TX,H
2942823,3/31/2008,El Paso,TX,H
2942823,6/30/2008,El Paso,TX,H
2942823,9/30/2008,El Paso,TX,H
2942823,12/31/2008,El Paso,TX,H
2942823,3/31/2009,El Paso,TX,H
2942823,6/30/2009,El Paso,TX,H
2942823,9/30/2009,El Paso,TX,H
2942823,12/31/2009,El Paso,TX,H
2942823,3/31/2010,El Paso,TX,H
2942823,6/30/2010,El Paso,TX,H
2942823,9/30/2010,El Paso,TX,H
2942823,12/31/2010,El Paso,TX,H
2942823,3/31/2011,El Paso,TX,H
2942823,6/30/2011,El Paso,TX,H
2942823,9/30/2011,El Paso,TX,H
2942823,12/31/2011,El Paso,TX,H
2942823,3/31/2012,El Paso,TX,H
2942823,6/30/2012,El Paso,TX,H
2942823,9/30/2012,El Paso,TX,H
2942823,12/31/2012,El Paso,TX,H
2942823,3/31/2013,El Paso,TX,H
2942823,6/30/2013,El Paso,TX,H
2942823,9/30/2013,El Paso,TX,H
2942823,12/31/2013,El Paso,TX,H
2942823,3/31/2014,,,
2942823,6/30/2014,,,
2942823,9/30/2014,,,
2942823,12/31/2014,El Paso,TX,H
2942823,3/31/2015,,,
2942823,6/30/2015,,,
2942823,9/30/2015,,,
2942823,12/31/2015,El Paso,TX,H
2942823,3/31/2016,,,
2942823,6/30/2016,,,
2942823,9/30/2016,,,
2942823,12/31/2016,El Paso,TX,H
2942823,3/31/2017,,,
2942823,6/30/2017,,,
2942823,9/30/2017,,,
2943389,12/31/2008,Alhambra,CA,A
2943389,3/31/2009,Alhambra,CA,A
2943389,6/30/2009,Alhambra,CA,A
2943389,9/30/2009,Alhambra,CA,A
2943389,12/31/2009,Alhambra,CA,A
2943389,3/31/2010,Alhambra,CA,A
2943389,6/30/2010,Alhambra,CA,A
2943389,9/30/2010,Alhambra,CA,A
2943389,12/31/2010,Alhambra,CA,A
2943389,3/31/2011,Alhambra,CA,A
2943389,6/30/2011,Alhambra,CA,A
2943389,9/30/2011,Alhambra,CA,A
2943389,12/31/2011,Alhambra,CA,A
2943389,3/31/2012,Alhambra,CA,A
2943389,6/30/2012,Alhambra,CA,A
2943389,9/30/2012,Alhambra,CA,A
2943389,12/31/2012,Alhambra,CA,A
2943389,3/31/2013,Alhambra,CA,A
2943389,6/30/2013,Alhambra,CA,A
2943389,9/30/2013,Alhambra,CA,A
2943389,12/31/2013,Alhambra,CA,A
2943389,3/31/2014,Alhambra,CA,A
2943389,6/30/2014,Alhambra,CA,A
2943389,9/30/2014,Alhambra,CA,A
2943389,12/31/2014,Alhambra,CA,A
2943389,3/31/2015,,,
2943389,6/30/2015,,,
2943389,9/30/2015,,,
2943389,12/31/2015,Alhambra,CA,A
2949970,12/31/2003,Bridgeview,IL,A
2949970,3/31/2004,Bridgeview,IL,A
2949970,6/30/2004,Bridgeview,IL,A
2949970,9/30/2004,Bridgeview,IL,A
2949970,12/31/2004,Bridgeview,IL,A
2949970,3/31/2005,Bridgeview,IL,A
2949970,6/30/2005,Bridgeview,IL,A
2949970,9/30/2005,Bridgeview,IL,A
2949970,12/31/2005,Bridgeview,IL,A
2949970,3/31/2006,Bridgeview,IL,A
2949970,6/30/2006,Bridgeview,IL,A
2949970,9/30/2006,Bridgeview,IL,A
2949970,12/31/2006,Bridgeview,IL,A
2949970,3/31/2007,Bridgeview,IL,A
2949970,6/30/2007,Bridgeview,IL,A
2949970,9/30/2007,Bridgeview,IL,A
2949970,12/31/2007,Bridgeview,IL,A
2949970,3/31/2008,Bridgeview,IL,A
2949970,6/30/2008,Bridgeview,IL,A
2949970,9/30/2008,Bridgeview,IL,A
2949970,12/31/2008,Bridgeview,IL,A
3048067,12/31/2005,Miami,FL,H
3048067,3/31/2006,Miami,FL,H
3048067,6/30/2006,Miami,FL,H
3048067,9/30/2006,Miami,FL,H
3048067,12/31/2006,Miami,FL,H
3048067,3/31/2007,Miami,FL,H
3048067,6/30/2007,Miami,FL,H
3048067,9/30/2007,Miami,FL,H
3048067,12/31/2007,Miami,FL,H
3048067,3/31/2008,Miami,FL,H
3048067,6/30/2008,Miami,FL,H
3048067,9/30/2008,Miami,FL,H
3048067,12/31/2008,Miami,FL,H
3048067,3/31/2009,Miami,FL,H
3048067,6/30/2009,Miami,FL,H
3048067,9/30/2009,Miami,FL,H
3048067,12/31/2009,Miami,FL,H
3049729,12/31/2005,Miami,FL,H
3049729,3/31/2006,Miami,FL,H
3049729,6/30/2006,Miami,FL,H
3049729,9/30/2006,Miami,FL,H
3049729,12/31/2006,Miami,FL,H
3049729,3/31/2007,Miami,FL,H
3049729,6/30/2007,Miami,FL,H
3049729,9/30/2007,Miami,FL,H
3049729,12/31/2007,Miami,FL,H
3049729,3/31/2008,Miami,FL,H
3049729,6/30/2008,Miami,FL,H
3049729,9/30/2008,Miami,FL,H
3049729,12/31/2008,Miami,FL,H
3049729,3/31/2009,Miami,FL,H
3049729,6/30/2009,Miami,FL,H
3049729,9/30/2009,Miami,FL,H
3049729,12/31/2009,Miami,FL,H
3049729,3/31/2010,Miami,FL,H
3049729,6/30/2010,Miami,FL,H
3049729,9/30/2010,Miami,FL,H
3049729,12/31/2010,Miami,FL,H
3049729,3/31/2011,Miami,FL,H
3049729,6/30/2011,Miami,FL,H
3049729,9/30/2011,Miami,FL,H
3049729,12/31/2011,Miami,FL,H
3049729,3/31/2012,Miami,FL,H
3049729,6/30/2012,Miami,FL,H
3049729,9/30/2012,Miami,FL,H
3049729,12/31/2012,Miami,FL,H
3049729,3/31/2013,Miami,FL,H
3049729,6/30/2013,Miami,FL,H
3049729,9/30/2013,Miami,FL,H
3049729,12/31/2013,Miami,FL,H
3049729,3/31/2014,Miami,FL,H
3049729,6/30/2014,Miami,FL,H
3049729,9/30/2014,Miami,FL,H
3049729,12/31/2014,Miami,FL,H
3049729,3/31/2015,,,
3049729,6/30/2015,,,
3049729,9/30/2015,,,
3049729,12/31/2015,Miami,FL,H
3049729,3/31/2016,,,
3049729,6/30/2016,,,
3049729,9/30/2016,,,
3049729,12/31/2016,Miami,FL,H
3049729,3/31/2017,,,
3049729,6/30/2017,,,
3049729,9/30/2017,,,
3057818,12/31/2005,Miami,FL,H
3057818,3/31/2006,Miami,FL,H
3057818,6/30/2006,Miami,FL,H
3057818,9/30/2006,Miami,FL,H
3057818,12/31/2006,Miami,FL,H
3057818,3/31/2007,Miami,FL,H
3057818,6/30/2007,Miami,FL,H
3057818,9/30/2007,Miami,FL,H
3057818,12/31/2007,Miami,FL,H
3057818,3/31/2008,Miami,FL,H
3057818,6/30/2008,Miami,FL,H
3057818,9/30/2008,Miami,FL,H
3057818,12/31/2008,Miami,FL,H
3057818,3/31/2009,Miami,FL,H
3057818,6/30/2009,Miami,FL,H
3057818,9/30/2009,Miami,FL,H
3057818,12/31/2009,Miami,FL,H
3057818,3/31/2010,Miami,FL,H
3057818,6/30/2010,Miami,FL,H
3057818,9/30/2010,Miami,FL,H
3057818,12/31/2010,Miami,FL,H
3071083,6/30/2003,,,
3071083,9/30/2003,,,
3071083,12/31/2003,Seattle,WA,A
3071083,3/31/2004,,,
3071083,6/30/2004,,,
3071083,9/30/2004,,,
3071083,12/31/2004,Seattle,WA,A
3071083,3/31/2005,,,
3071083,6/30/2005,,,
3071083,9/30/2005,,,
3071083,12/31/2005,Seattle,WA,A
3071083,3/31/2006,,,
3071083,6/30/2006,,,
3071083,9/30/2006,,,
3071083,12/31/2006,Seattle,WA,A
3071083,3/31/2007,,,
3071083,6/30/2007,,,
3071083,9/30/2007,,,
3071083,12/31/2007,Seattle,WA,A
3071083,12/31/2008,Seattle,WA,A
3071083,3/31/2009,Seattle,WA,A
3071083,6/30/2009,Seattle,WA,A
3071083,9/30/2009,Seattle,WA,A
3071083,12/31/2009,Seattle,WA,A
3071083,3/31/2010,Seattle,WA,A
3071083,6/30/2010,Seattle,WA,A
3071083,9/30/2010,Seattle,WA,A
3071083,12/31/2010,Seattle,WA,A
3071083,3/31/2011,Seattle,WA,A
3071083,6/30/2011,Seattle,WA,A
3071083,9/30/2011,Seattle,WA,A
3071083,12/31/2011,Seattle,WA,A
3071083,3/31/2012,Seattle,WA,A
3071083,6/30/2012,Seattle,WA,A
3071083,9/30/2012,Seattle,WA,A
3071083,12/31/2012,Seattle,WA,A
3076284,12/31/2006,Buena Park,CA,A
3076284,3/31/2007,Buena Park,CA,A
3076284,6/30/2007,Buena Park,CA,A
3076284,9/30/2007,Buena Park,CA,A
3076284,12/31/2007,Buena Park,CA,A
3076284,3/31/2008,Buena Park,CA,A
3076284,6/30/2008,Buena Park,CA,A
3076284,9/30/2008,Buena Park,CA,A
3076284,12/31/2008,Buena Park,CA,A
3076284,3/31/2009,Buena Park,CA,A
3076284,6/30/2009,Buena Park,CA,A
3076284,9/30/2009,Buena Park,CA,A
3076284,12/31/2009,Buena Park,CA,A
3076284,3/31/2010,Buena Park,CA,A
3076284,6/30/2010,Buena Park,CA,A
3076284,9/30/2010,Buena Park,CA,A
3076284,12/31/2010,Buena Park,CA,A
3076284,3/31/2011,Buena Park,CA,A
3076284,6/30/2011,Buena Park,CA,A
3076284,9/30/2011,Buena Park,CA,A
3076284,12/31/2011,Buena Park,CA,A
3076284,3/31/2012,Buena Park,CA,A
3076284,6/30/2012,Buena Park,CA,A
3076284,9/30/2012,Buena Park,CA,A
3076284,12/31/2012,Buena Park,CA,A
3076284,3/31/2013,Buena Park,CA,A
3076284,6/30/2013,Buena Park,CA,A
3076284,9/30/2013,Buena Park,CA,A
3076284,12/31/2013,Buena Park,CA,A
3076284,3/31/2014,Buena Park,CA,A
3076284,6/30/2014,Buena Park,CA,A
3076284,9/30/2014,Buena Park,CA,A
3076284,12/31/2014,Buena Park,CA,A
3076284,3/31/2015,,,
3076284,6/30/2015,,,
3076284,9/30/2015,,,
3076284,12/31/2015,Buena Park,CA,A
3076284,3/31/2016,,,
3076284,6/30/2016,,,
3076284,9/30/2016,,,
3076284,12/31/2016,Buena Park,CA,A
3076284,3/31/2017,,,
3076284,6/30/2017,,,
3076284,9/30/2017,,,
3109146,12/31/2010,Arlington,MA,A
3109146,3/31/2011,Arlington,MA,A
3109146,6/30/2011,Arlington,MA,A
3109146,9/30/2011,Arlington,MA,A
3109146,12/31/2011,Arlington,MA,A
3109146,3/31/2012,Arlington,MA,A
3109146,6/30/2012,Arlington,MA,A
3109146,9/30/2012,Arlington,MA,A
3109146,12/31/2012,Arlington,MA,A
3109146,3/31/2013,Arlington,MA,A
3109146,6/30/2013,Arlington,MA,A
3109146,9/30/2013,Arlington,MA,A
3109146,12/31/2013,Arlington,MA,A
3109146,3/31/2014,Arlington,MA,A
3109146,6/30/2014,Arlington,MA,A
3109146,9/30/2014,Arlington,MA,A
3109146,12/31/2014,Arlington,MA,A
3109146,3/31/2015,,,
3109146,6/30/2015,,,
3109146,9/30/2015,,,
3109146,12/31/2015,Arlington,MA,A
3109146,3/31/2016,,,
3109146,6/30/2016,,,
3109146,9/30/2016,,,
3109146,12/31/2016,Arlington,MA,A
3109146,3/31/2017,,,
3109146,6/30/2017,,,
3109146,9/30/2017,,,
3122828,12/31/2005,West Miami,FL,H
3122828,3/31/2006,West Miami,FL,H
3122828,6/30/2006,West Miami,FL,H
3122828,9/30/2006,West Miami,FL,H
3122828,12/31/2006,West Miami,FL,H
3122828,3/31/2007,West Miami,FL,H
3122828,6/30/2007,West Miami,FL,H
3122828,9/30/2007,West Miami,FL,H
3122828,12/31/2007,West Miami,FL,H
3122828,3/31/2008,West Miami,FL,H
3122828,6/30/2008,West Miami,FL,H
3122828,9/30/2008,West Miami,FL,H
3122828,12/31/2008,West Miami,FL,H
3122828,3/31/2009,West Miami,FL,H
3122828,6/30/2009,West Miami,FL,H
3122828,9/30/2009,West Miami,FL,H
3122828,12/31/2009,West Miami,FL,H
3122828,3/31/2010,West Miami,FL,H
3122828,6/30/2010,West Miami,FL,H
3122828,9/30/2010,West Miami,FL,H
3122828,12/31/2010,West Miami,FL,H
3122828,3/31/2011,West Miami,FL,H
3122828,6/30/2011,West Miami,FL,H
3122828,9/30/2011,West Miami,FL,H
3122828,12/31/2011,West Miami,FL,H
3122828,3/31/2012,West Miami,FL,H
3122828,6/30/2012,West Miami,FL,H
3122828,9/30/2012,West Miami,FL,H
3122828,12/31/2012,West Miami,FL,H
3122828,3/31/2013,West Miami,FL,H
3122828,6/30/2013,West Miami,FL,H
3122828,9/30/2013,West Miami,FL,H
3122828,12/31/2013,West Miami,FL,H
3122828,3/31/2014,West Miami,FL,H
3122828,6/30/2014,West Miami,FL,H
3122828,9/30/2014,West Miami,FL,H
3122828,12/31/2014,West Miami,FL,H
3122828,3/31/2015,,,
3122828,6/30/2015,,,
3122828,9/30/2015,,,
3122828,12/31/2015,West Miami,FL,H
3122828,3/31/2016,,,
3122828,6/30/2016,,,
3122828,9/30/2016,,,
3122828,12/31/2016,West Miami,FL,H
3122828,3/31/2017,,,
3122828,6/30/2017,,,
3122828,9/30/2017,,,
3125016,12/31/2003,Los Angeles,CA,A
3125016,3/31/2004,Los Angeles,CA,A
3125016,6/30/2004,Los Angeles,CA,A
3125016,9/30/2004,Los Angeles,CA,A
3125016,12/31/2004,Los Angeles,CA,A
3125016,3/31/2005,Los Angeles,CA,A
3125016,6/30/2005,Los Angeles,CA,A
3125016,9/30/2005,Los Angeles,CA,A
3125016,12/31/2005,Los Angeles,CA,A
3125016,3/31/2006,Los Angeles,CA,A
3125016,6/30/2006,Los Angeles,CA,A
3125016,9/30/2006,Los Angeles,CA,A
3125016,12/31/2006,Los Angeles,CA,A
3125016,3/31/2007,Los Angeles,CA,A
3125016,6/30/2007,Los Angeles,CA,A
3125016,9/30/2007,Los Angeles,CA,A
3125016,12/31/2007,Los Angeles,CA,A
3125016,3/31/2008,Los Angeles,CA,A
3125016,6/30/2008,Los Angeles,CA,A
3125016,9/30/2008,Los Angeles,CA,A
3125016,12/31/2008,Los Angeles,CA,A
3143805,6/30/2007,,,
3143805,9/30/2007,,,
3143805,12/31/2007,,,
3143805,3/31/2008,,,
3143805,6/30/2008,,,
3143805,9/30/2008,,,
3143805,12/31/2008,,,
3143805,3/31/2009,,,
3143805,6/30/2009,,,
3143805,9/30/2009,,,
3143805,12/31/2009,Los Angeles,CA,A
3143805,3/31/2010,,,
3143805,6/30/2010,,,
3143805,9/30/2010,,,
3143805,12/31/2010,Los Angeles,CA,A
3143805,3/31/2011,,,
3143805,6/30/2011,,,
3143805,9/30/2011,,,
3143805,12/31/2011,Los Angeles,CA,A
3143805,3/31/2012,Los Angeles,CA,A
3143805,6/30/2012,Los Angeles,CA,A
3143805,9/30/2012,Los Angeles,CA,A
3143805,12/31/2012,Los Angeles,CA,A
3143805,3/31/2013,Los Angeles,CA,A
3143805,6/30/2013,Los Angeles,CA,A
3143805,9/30/2013,Los Angeles,CA,A
3143805,12/31/2013,Los Angeles,CA,A
3143805,3/31/2014,Los Angeles,CA,A
3143805,6/30/2014,Los Angeles,CA,A
3143805,9/30/2014,Los Angeles,CA,A
3143805,12/31/2014,Los Angeles,CA,A
3143805,3/31/2015,,,
3143805,6/30/2015,,,
3143805,9/30/2015,,,
3143805,12/31/2015,Los Angeles,CA,A
3143805,3/31/2016,,,
3143805,6/30/2016,,,
3143805,9/30/2016,,,
3143805,12/31/2016,Los Angeles,CA,A
3143805,3/31/2017,,,
3143805,6/30/2017,,,
3143805,9/30/2017,,,
3146150,9/30/2003,,,
3146150,12/31/2003,,,
3146150,3/31/2004,,,
3146150,6/30/2004,,,
3146150,9/30/2004,,,
3146150,12/31/2004,,,
3146150,3/31/2005,,,
3146150,6/30/2005,,,
3146150,9/30/2005,,,
3146150,12/31/2005,Miami,FL,H
3146150,12/31/2006,Miami,FL,H
3146150,3/31/2007,Miami,FL,H
3146150,6/30/2007,Miami,FL,H
3146150,9/30/2007,Miami,FL,H
3146150,12/31/2007,Doral,FL,H
3146150,3/31/2008,Doral,FL,H
3146150,6/30/2008,Doral,FL,H
3146150,9/30/2008,Doral,FL,H
3146150,12/31/2008,Doral,FL,H
3146150,3/31/2009,Doral,FL,H
3146150,6/30/2009,Doral,FL,H
3146150,9/30/2009,Doral,FL,H
3146150,12/31/2009,Doral,FL,H
3146150,3/31/2010,Doral,FL,H
3146150,6/30/2010,Doral,FL,H
3146150,9/30/2010,Doral,FL,H
3146150,12/31/2010,Doral,FL,H
3146150,3/31/2011,Doral,FL,H
3146150,6/30/2011,Doral,FL,H
3146150,9/30/2011,Doral,FL,H
3146150,12/31/2011,Doral,FL,H
3146150,3/31/2012,Doral,FL,H
3146150,6/30/2012,Doral,FL,H
3146150,9/30/2012,Doral,FL,H
3146150,12/31/2012,Doral,FL,H
3146150,3/31/2013,Doral,FL,H
3146150,6/30/2013,Doral,FL,H
3146150,9/30/2013,Doral,FL,H
3146150,12/31/2013,Doral,FL,H
3146150,3/31/2014,Doral,FL,H
3146150,6/30/2014,Doral,FL,H
3146150,9/30/2014,Doral,FL,H
3146150,12/31/2014,Doral,FL,H
3146150,3/31/2015,,,
3146150,6/30/2015,,,
3146150,9/30/2015,,,
3146150,12/31/2015,Doral,FL,H
3146150,3/31/2016,,,
3146150,6/30/2016,,,
3146150,9/30/2016,,,
3146150,12/31/2016,Doral,FL,H
3146150,3/31/2017,,,
3146150,6/30/2017,,,
3146150,9/30/2017,,,
3175619,12/31/2004,Arcadia,CA,A
3175619,3/31/2005,Arcadia,CA,A
3175619,6/30/2005,Arcadia,CA,A
3175619,9/30/2005,Arcadia,CA,A
3175619,12/31/2005,Arcadia,CA,A
3175619,3/31/2006,Arcadia,CA,A
3175619,6/30/2006,Arcadia,CA,A
3175619,9/30/2006,Arcadia,CA,A
3175619,12/31/2006,Arcadia,CA,A
3175619,3/31/2007,Arcadia,CA,A
3175619,6/30/2007,Arcadia,CA,A
3175619,9/30/2007,Arcadia,CA,A
3175619,12/31/2007,Arcadia,CA,A
3175619,3/31/2008,Arcadia,CA,A
3175619,6/30/2008,Arcadia,CA,A
3175619,9/30/2008,Arcadia,CA,A
3175619,12/31/2008,Arcadia,CA,A
3175619,3/31/2009,Arcadia,CA,A
3175619,6/30/2009,Arcadia,CA,A
3175619,9/30/2009,Arcadia,CA,A
3175619,12/31/2009,Arcadia,CA,A
3175619,3/31/2010,Arcadia,CA,A
3175619,6/30/2010,Arcadia,CA,A
3175619,9/30/2010,Arcadia,CA,A
3175619,12/31/2010,Arcadia,CA,A
3189063,12/31/2014,Irvine,CA,H
3189063,3/31/2015,,,
3189063,6/30/2015,,,
3189063,9/30/2015,,,
3189063,12/31/2015,Irvine,CA,H
3189063,3/31/2016,,,
3189063,6/30/2016,,,
3189063,9/30/2016,,,
3189063,12/31/2016,Irvine,CA,H
3189063,3/31/2017,,,
3189063,6/30/2017,,,
3189063,9/30/2017,,,
3212402,12/31/2003,Los Angeles,CA,A
3212402,3/31/2004,Los Angeles,CA,A
3212402,6/30/2004,Los Angeles,CA,A
3212402,9/30/2004,Los Angeles,CA,A
3212402,12/31/2004,Los Angeles,CA,A
3212402,3/31/2005,Los Angeles,CA,A
3212402,6/30/2005,Los Angeles,CA,A
3212402,9/30/2005,Los Angeles,CA,A
3212402,12/31/2005,Los Angeles,CA,A
3212402,3/31/2006,Los Angeles,CA,A
3212402,6/30/2006,Los Angeles,CA,A
3212402,9/30/2006,Los Angeles,CA,A
3212402,12/31/2006,Los Angeles,CA,A
3212402,3/31/2007,Los Angeles,CA,A
3212402,6/30/2007,Los Angeles,CA,A
3212402,9/30/2007,Los Angeles,CA,A
3212402,12/31/2007,Los Angeles,CA,A
3212402,3/31/2008,Los Angeles,CA,A
3212402,6/30/2008,Los Angeles,CA,A
3212402,9/30/2008,Los Angeles,CA,A
3212402,12/31/2008,Los Angeles,CA,A
3212402,3/31/2009,Los Angeles,CA,A
3212402,6/30/2009,Los Angeles,CA,A
3212402,9/30/2009,Los Angeles,CA,A
3212402,12/31/2009,Los Angeles,CA,A
3212402,3/31/2010,Los Angeles,CA,A
3212402,6/30/2010,Los Angeles,CA,A
3212402,9/30/2010,Los Angeles,CA,A
3212402,12/31/2010,Los Angeles,CA,A
3212402,3/31/2011,Los Angeles,CA,A
3212402,6/30/2011,Los Angeles,CA,A
3212402,9/30/2011,Los Angeles,CA,A
3212402,12/31/2011,Los Angeles,CA,A
3212402,3/31/2012,Los Angeles,CA,A
3212402,6/30/2012,Los Angeles,CA,A
3212402,9/30/2012,Los Angeles,CA,A
3212402,12/31/2012,Los Angeles,CA,A
3212402,3/31/2013,Los Angeles,CA,A
3212402,6/30/2013,Los Angeles,CA,A
3212402,9/30/2013,Los Angeles,CA,A
3212402,12/31/2013,Los Angeles,CA,A
3212402,3/31/2014,Los Angeles,CA,A
3212402,6/30/2014,Los Angeles,CA,A
3212402,9/30/2014,Los Angeles,CA,A
3212402,12/31/2014,Los Angeles,CA,A
3212402,3/31/2015,,,
3212402,6/30/2015,,,
3212402,9/30/2015,,,
3212402,12/31/2015,Los Angeles,CA,A
3212402,3/31/2016,,,
3212402,6/30/2016,,,
3212402,9/30/2016,,,
3212402,12/31/2016,Los Angeles,CA,A
3212402,3/31/2017,,,
3212402,6/30/2017,,,
3212402,9/30/2017,,,
3216316,12/31/2004,City Of Industry,CA,A
3216316,3/31/2005,City Of Industry,CA,A
3216316,6/30/2005,City Of Industry,CA,A
3216316,9/30/2005,City Of Industry,CA,A
3216316,12/31/2005,City Of Industry,CA,A
3216316,3/31/2006,City Of Industry,CA,A
3216316,6/30/2006,City Of Industry,CA,A
3216316,9/30/2006,City Of Industry,CA,A
3216316,12/31/2006,City Of Industry,CA,A
3216316,3/31/2007,City Of Industry,CA,A
3216316,6/30/2007,City Of Industry,CA,A
3216316,9/30/2007,City Of Industry,CA,A
3216316,12/31/2007,City Of Industry,CA,A
3216316,3/31/2008,City Of Industry,CA,A
3216316,6/30/2008,City Of Industry,CA,A
3216316,9/30/2008,City Of Industry,CA,A
3216316,12/31/2008,City Of Industry,CA,A
3216316,3/31/2009,City Of Industry,CA,A
3216316,6/30/2009,City Of Industry,CA,A
3216316,9/30/2009,City Of Industry,CA,A
3216316,12/31/2009,City Of Industry,CA,A
3216316,3/31/2010,City Of Industry,CA,A
3216316,6/30/2010,City Of Industry,CA,A
3216316,9/30/2010,City Of Industry,CA,A
3216316,12/31/2010,City Of Industry,CA,A
3216316,3/31/2011,City Of Industry,CA,A
3216316,6/30/2011,City Of Industry,CA,A
3216316,9/30/2011,City Of Industry,CA,A
3216316,12/31/2011,City Of Industry,CA,A
3216316,3/31/2012,City Of Industry,CA,A
3216316,6/30/2012,City Of Industry,CA,A
3216316,9/30/2012,City Of Industry,CA,A
3216316,12/31/2012,City Of Industry,CA,A
3216316,3/31/2013,City Of Industry,CA,A
3216316,6/30/2013,City Of Industry,CA,A
3216316,9/30/2013,City Of Industry,CA,A
3216316,12/31/2013,City Of Industry,CA,A
3216316,3/31/2014,City Of Industry,CA,A
3216316,6/30/2014,City Of Industry,CA,A
3216316,9/30/2014,City Of Industry,CA,A
3216316,12/31/2014,City Of Industry,CA,A
3216316,3/31/2015,,,
3216316,6/30/2015,,,
3216316,9/30/2015,,,
3216316,12/31/2015,City Of Industry,CA,A
3216316,3/31/2016,,,
3216316,6/30/2016,,,
